G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.973, 194.225,-1436.252, 0.0164010, 0.7464452, 0.6570048,-0.1043802,0.3710225820541382,Enabled,  98.787, 304.038,-1436.776, 0.0100240, 0.0103895,-0.7348700, 0.6780543,0.26280859112739563,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  57.987, 194.216,-1436.311, 0.0154228, 0.7464932, 0.6567791,-0.1055999,0.36653363704681396,Enabled,  98.767, 304.048,-1436.778, 0.0100791, 0.0104714,-0.7348989, 0.6780209,0.26374101638793945,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.041, 194.239,-1436.299, 0.0162012, 0.7465282, 0.6568502,-0.1047904,0.3716348707675934,Enabled,  98.801, 304.066,-1436.765, 0.0100390, 0.0104618,-0.7349283, 0.6779898,0.2674609124660492,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.021, 194.213,-1436.375, 0.0166843, 0.7465455, 0.6568661,-0.1044912,0.37143075466156006,Enabled,  98.721, 304.059,-1436.745, 0.0102038, 0.0106415,-0.7349327, 0.6779798,0.2626320421695709,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.030, 194.184,-1436.471, 0.0154843, 0.7465589, 0.6566473,-0.1059455,0.3701830804347992,Enabled,  98.759, 304.082,-1436.774, 0.0101091, 0.0105300,-0.7349948, 0.6779156,0.26680734753608704,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.073, 194.201,-1436.431, 0.0172222, 0.7465823, 0.6568773,-0.1040693,0.3768404722213745,Enabled,  98.750, 304.066,-1436.758, 0.0102153, 0.0106530,-0.7349477, 0.6779631,0.2658918797969818,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.036, 194.189,-1436.428, 0.0161740, 0.7466077, 0.6567153,-0.1050735,0.3698440492153168,Enabled,  98.743, 304.066,-1436.770, 0.0101145, 0.0105295,-0.7349721, 0.6779401,0.2642519474029541,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.064, 194.205,-1436.371, 0.0161737, 0.7466298, 0.6566995,-0.1050151,0.37081676721572876,Enabled,  98.802, 304.049,-1436.769, 0.0099922, 0.0103698,-0.7349080, 0.6780139,0.2636737823486328,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.061, 194.207,-1436.397, 0.0161314, 0.7465973, 0.6567395,-0.1050019,0.36821839213371277,Enabled,  98.756, 304.079,-1436.761, 0.0101771, 0.0106343,-0.7349951, 0.6779127,0.26567599177360535,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.033, 194.182,-1436.497, 0.0160829, 0.7466241, 0.6566421,-0.1054270,0.36972156167030334,Enabled,  98.729, 304.081,-1436.762, 0.0101548, 0.0105981,-0.7349897, 0.6779193,0.26675352454185486,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.064, 194.185,-1436.448, 0.0169586, 0.7466120, 0.6567934,-0.1044293,0.3710881173610687,Enabled,  98.742, 304.076,-1436.750, 0.0101931, 0.0106349,-0.7349942, 0.6779134,0.2635228633880615,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.080, 194.172,-1436.536, 0.0158979, 0.7466385, 0.6565837,-0.1057171,0.37117651104927063,Enabled,  98.787, 304.029,-1436.753, 0.0100842, 0.0104924,-0.7348423, 0.6780818,0.26273292303085327,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.042, 194.178,-1436.544, 0.0163360, 0.7466285, 0.6566505,-0.1053046,0.37256157398223877,Enabled,  98.713, 304.054,-1436.748, 0.0101990, 0.0105892,-0.7349349, 0.6779783,0.26817113161087036,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.095, 194.182,-1436.595, 0.0162357, 0.7466434, 0.6566032,-0.1055091,0.3775302469730377,Enabled,  98.777, 304.077,-1436.765, 0.0101104, 0.0105338,-0.7349957, 0.6779146,0.2613103687763214,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.092, 194.163,-1436.645, 0.0167017, 0.7466474, 0.6566236,-0.1052808,0.37395039200782776,Enabled,  98.772, 304.056,-1436.755, 0.0101172, 0.0105391,-0.7349321, 0.6779833,0.2620369493961334,
G0 X624 Y1200 Z1200 A-4 B-38 C0\n,39,75,75,-4,-38,0,Enabled,  58.051, 194.176,-1436.547, 0.0166014, 0.7466429, 0.6566803,-0.1049746,0.3728165924549103,Enabled,  98.706, 304.072,-1436.756, 0.0102126, 0.0106748,-0.7349872, 0.6779200,0.26745539903640747,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.215, 222.217,-1439.951, 0.0012346,-0.7486351,-0.6625051, 0.0251206,0.34677037596702576,Enabled,  98.697, 304.055,-1436.735, 0.0100400, 0.0109211,-0.7349571, 0.6779513,0.2670067846775055,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.214, 222.211,-1439.948, 0.0009945,-0.7486361,-0.6625137, 0.0248712,0.34298601746559143,Enabled,  98.685, 304.092,-1436.747, 0.0100932, 0.0110143,-0.7350954, 0.6777990,0.26626962423324585,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.251, 222.208,-1439.928, 0.0012859,-0.7486459,-0.6624951, 0.0250593,0.34296172857284546,Enabled,  98.759, 304.062,-1436.750, 0.0099766, 0.0108205,-0.7349952, 0.6779126,0.26534631848335266,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.232, 222.207,-1440.019, 0.0009586,-0.7486786,-0.6624567, 0.0251115,0.3437729477882385,Enabled,  98.711, 304.069,-1436.752, 0.0099662, 0.0109070,-0.7350407, 0.6778620,0.25946563482284546,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.282, 222.205,-1439.954, 0.0006356,-0.7487276,-0.6624215, 0.0245838,0.34567782282829285,Enabled,  98.719, 304.063,-1436.743, 0.0100133, 0.0108988,-0.7350146, 0.6778897,0.2675696611404419,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.292, 222.212,-1439.982, 0.0008559,-0.7487084,-0.6624339, 0.0248240,0.34265249967575073,Enabled,  98.704, 304.076,-1436.741, 0.0101441, 0.0110525,-0.7350385, 0.6778594,0.2648318111896515,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.234, 222.219,-1440.047, 0.0013167,-0.7486892,-0.6624303, 0.0254725,0.34330546855926514,Enabled,  98.724, 304.097,-1436.755, 0.0099229, 0.0108107,-0.7351015, 0.6777982,0.2701664865016937,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.274, 222.218,-1440.128, 0.0035271,-0.7486852,-0.6623271, 0.0279424,0.3419311046600342,Enabled,  98.719, 304.054,-1436.733, 0.0100325, 0.0109172,-0.7349690, 0.6779387,0.2679920792579651,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.309, 222.207,-1440.135, 0.0025125,-0.7487224,-0.6623290, 0.0269957,0.3475097417831421,Enabled,  98.744, 304.020,-1436.731, 0.0100003, 0.0108755,-0.7348709, 0.6780460,0.2603992223739624,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.242, 222.197,-1440.188, 0.0023858,-0.7486950,-0.6623572, 0.0270750,0.34667882323265076,Enabled,  98.716, 304.051,-1436.740, 0.0099437, 0.0107952,-0.7349811, 0.6779288,0.25995495915412903,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.281, 222.190,-1440.061, 0.0023876,-0.7486988,-0.6623698, 0.0266557,0.34547749161720276,Enabled,  98.719, 304.065,-1436.741, 0.0100634, 0.0109670,-0.7350039, 0.6778994,0.2652193605899811,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.295, 222.191,-1440.186, 0.0026895,-0.7487010,-0.6623343, 0.0274367,0.3430229425430298,Enabled,  98.739, 304.048,-1436.740, 0.0099993, 0.0108957,-0.7349426, 0.6779680,0.2620790898799896,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.246, 222.198,-1440.061, 0.0012641,-0.7487045,-0.6624091, 0.0255756,0.34491580724716187,Enabled,  98.664, 304.101,-1436.758, 0.0101074, 0.0109981,-0.7351090, 0.6777844,0.26211804151535034,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.293, 222.204,-1440.125, 0.0024579,-0.7486697,-0.6623891, 0.0269877,0.34580835700035095,Enabled,  98.757, 304.065,-1436.742, 0.0099622, 0.0108541,-0.7350142, 0.6778916,0.26734280586242676,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.288, 222.200,-1440.146, 0.0034652,-0.7486594,-0.6623565, 0.0279457,0.3429110646247864,Enabled,  98.704, 304.058,-1436.729, 0.0100774, 0.0110096,-0.7350093, 0.6778927,0.26589781045913696,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.208, 222.203,-1439.884, 0.0008578,-0.7486252,-0.6625380, 0.0245555,0.34304237365722656,Enabled,  98.668, 304.069,-1436.744, 0.0101011, 0.0109815,-0.7350182, 0.6778832,0.26509422063827515,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.250, 222.206,-1440.073, 0.0018797,-0.7485809,-0.6625223, 0.0262167,0.34385064244270325,Enabled,  98.766, 304.080,-1436.754, 0.0099478, 0.0108146,-0.7350533, 0.6778501,0.2692827880382538,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.193, 222.223,-1440.001, 0.0014420,-0.7485216,-0.6626137, 0.0256196,0.34605878591537476,Enabled,  98.720, 304.073,-1436.747, 0.0100112, 0.0109005,-0.7350356, 0.6778670,0.2648782730102539,
