G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.655,-121.639,-1337.751, 0.1554886, 0.6971827, 0.6579226,-0.2385319,0.3024716079235077,Enabled,  76.632, -25.152,-1344.588, 0.0146052, 0.0226287,-0.6927730, 0.7206526,0.22387036681175232,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.615,-121.682,-1337.846, 0.1549802, 0.6972449, 0.6576720,-0.2393704,0.3052946627140045,Enabled,  76.577, -25.115,-1344.606, 0.0147199, 0.0227128,-0.6928799, 0.7205448,0.22902265191078186,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.603,-121.651,-1337.801, 0.1550029, 0.6972234, 0.6577609,-0.2391739,0.3033842444419861,Enabled,  76.560, -25.111,-1344.600, 0.0147718, 0.0227570,-0.6928582, 0.7205634,0.22773365676403046,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.650,-121.670,-1337.854, 0.1553712, 0.6971852, 0.6577953,-0.2389518,0.3004279136657715,Enabled,  76.607, -25.120,-1344.586, 0.0146925, 0.0227035,-0.6928339, 0.7205900,0.22674566507339478,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.604,-121.668,-1337.852, 0.1551374, 0.6972150, 0.6577392,-0.2391710,0.29991888999938965,Enabled,  76.575, -25.098,-1344.612, 0.0147204, 0.0226875,-0.6929044, 0.7205221,0.22353947162628174,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.601,-121.701,-1337.863, 0.1551146, 0.6972067, 0.6577036,-0.2393078,0.3072265088558197,Enabled,  76.563, -25.133,-1344.585, 0.0147729, 0.0227599,-0.6928011, 0.7206180,0.22453190386295319,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.595,-121.746,-1337.895, 0.1547385, 0.6972381, 0.6575701,-0.2398262,0.3052942752838135,Enabled,  76.623, -25.117,-1344.605, 0.0146470, 0.0226659,-0.6928841, 0.7205438,0.22690293192863464,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.556,-121.752,-1337.880, 0.1551149, 0.6971428, 0.6577289,-0.2394243,0.3067217171192169,Enabled,  76.532, -25.135,-1344.572, 0.0148628, 0.0228254,-0.6927941, 0.7206208,0.22497455775737762,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.553,-121.743,-1337.855, 0.1547878, 0.6971904, 0.6576627,-0.2396792,0.2967296540737152,Enabled,  76.611, -25.127,-1344.609, 0.0145982, 0.0225914,-0.6928069, 0.7206213,0.2258811742067337,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.580,-121.757,-1337.881, 0.1547365, 0.6972079, 0.6575873,-0.2398681,0.2937251627445221,Enabled,  76.586, -25.113,-1344.592, 0.0147892, 0.0227731,-0.6928495, 0.7205708,0.22753506898880005,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.545,-121.777,-1337.915, 0.1550387, 0.6971531, 0.6576412,-0.2396844,0.30717089772224426,Enabled,  76.602, -25.112,-1344.601, 0.0146088, 0.0226196,-0.6928555, 0.7205735,0.22355704009532928,
G0 X448 Y976 Z1376 A0 B0 C0\n,28,61,86,0,0,0,Enabled,  10.557,-121.727,-1337.841, 0.1550243, 0.6971710, 0.6577222,-0.2394190,0.2989030182361603,Enabled,  76.580, -25.125,-1344.598, 0.0146930, 0.0227020,-0.6928460, 0.7205784,0.22467395663261414,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.810,-105.497,-1339.744, 0.1685603, 0.6883133, 0.6824649,-0.1790358,0.25319769978523254,Enabled,  76.605, -25.091,-1344.602, 0.0147242, 0.0226456,-0.6928373, 0.7205879,0.22574816644191742,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.807,-105.500,-1339.838, 0.1684321, 0.6884279, 0.6822972,-0.1793550,0.25674864649772644,Enabled,  76.556, -25.105,-1344.594, 0.0147220, 0.0226453,-0.6927573, 0.7206648,0.22291797399520874,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.854,-105.504,-1339.863, 0.1683838, 0.6884613, 0.6822596,-0.1794153,0.25382179021835327,Enabled,  76.580, -25.121,-1344.591, 0.0147673, 0.0226769,-0.6927176, 0.7207011,0.22313304245471954,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.842,-105.594,-1340.014, 0.1682719, 0.6884608, 0.6821306,-0.1800113,0.2523832321166992,Enabled,  76.576, -25.100,-1344.608, 0.0148082, 0.0227282,-0.6928194, 0.7206008,0.22440524399280548,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.780,-105.623,-1340.043, 0.1694108, 0.6881425, 0.6824448,-0.1789668,0.25494837760925293,Enabled,  76.563, -25.117,-1344.598, 0.0147127, 0.0226283,-0.6927568, 0.7206661,0.22421830892562866,
